# manual annotation: + = predicted label is true			
# header: dtree \t lreg \t parent \t child \t lreg-label			
+	Zinověv–N	Zinověvův–A	POSSESSIVE|0.9979252768593359
+	škrtat–V	škrtnout–V	ASPECT|0.9994213070748824
+	Prošvic–N	Prošvicův–A	POSSESSIVE|0.9980094688266946
+	Chetita–N	Chetitův–A	POSSESSIVE|0.9982627161845379
+	Prökl–N	Pröklův–A	POSSESSIVE|0.9982787090188732
+	nastavovač–N	nastavovačka–N	FEMALE|0.48495288384433793
+	Pihert–N	Pihertová–N	FEMALE|0.7944820976146495
+	uvědomovat–V	uvědomovávat–V	ITERATIVE|0.9896860129530659
+	odvolavatel–N	odvolavatelka–N	FEMALE|0.9985033530952948
+	Schneberger–N	Schnebergerův–A	POSSESSIVE|0.9985215550555135
+	bomber–N	bomberův–A	POSSESSIVE|0.9985114556028332
+	Chrt–N	Chrtův–A	POSSESSIVE|0.997808628765784
+	holokaust–N	holokaustový–A	NONE|0.9991498142048097
+	krupiér–N	krupiérův–A	POSSESSIVE|0.9940933756002724
+	věřit–V	věřívat–V	ITERATIVE|0.994230955050571
+	nadouvat–V	nadouvávat–V	ITERATIVE|0.991494613007831
+	iniciátor–N	iniciátorský–A	NONE|0.9998327225853383
+	kořínkář–N	kořínkářka–N	FEMALE|0.9956668408075457
+	Goffred–N	Goffredův–A	POSSESSIVE|0.9978037087294773
+	Borland–N	Borlandův–A	POSSESSIVE|0.997543732261479
+	namasírovat–V	namasírovávat–V	ASPECT|0.946508424303073
+	nepozora–N	nepozořin–A	POSSESSIVE|0.9971674919457862
+	dopresovat–V	dopresovávat–V	ASPECT|0.8998334102773842
+	Medlík–N	Medlíkův–A	POSSESSIVE|0.9982085563951704
+	Juza–N	Juzův–A	POSSESSIVE|0.9976073599898886
+	Kucharík–N	Kucharíkův–A	POSSESSIVE|0.9983889037588161
+	dostatek–N	dostatečný–A	NONE|0.9954313054271656
+	přeštukovat–V	přeštukovávat–V	ASPECT|0.9884903490857158
+	Šoustal–N	Šoustalová–N	FEMALE|0.859408372037123
+	vlisa–N	vlisový–A	NONE|0.9978305253426978
+	Siwertz–N	Siwertzův–A	POSSESSIVE|0.997708771116295
+	upadlice–N	upadličin–A	POSSESSIVE|0.9976372276661228
+	Furneaux–N	Furneauxův–A	POSSESSIVE|0.9976067101603733
+	inteligentka–N	inteligentčin–A	POSSESSIVE|0.9990932776160139
+	živočichozpyt–N	živočichozpytec–N	NONE|0.9958383043995916
+	Osterman–N	Ostermanův–A	POSSESSIVE|0.9983595679267132
+	rozpulsovat–V	rozpulsovávat–V	ASPECT|0.8998334102773842
+	podvod–N	podvůdek–N	DIMINUTIVE|0.9941077155071557
+	Christoph–N	Christophův–A	POSSESSIVE|0.9977743965554464
+	breakovat–V	breakovávat–V	ITERATIVE|0.972165907368687
+	Tuljakov–N	Tuljakovův–A	POSSESSIVE|0.9973441912335491
+	odšejdrovat–V	odšejdrovávat–V	ASPECT|0.946508424303073
+	Vojtěch–N	Vojtíšek–N	DIMINUTIVE|0.9887336746855634
NONE	okolí–N	okolek–N	DIMINUTIVE|0.9994510330991818
+	vytrčovat–V	vytrčovávat–V	ITERATIVE|0.9913446523914069
+	Kukovič–N	Kukovičová–N	FEMALE|0.8951129179281572
+	Blažkovan–N	Blažkovanův–A	POSSESSIVE|0.9984400359625397
+	natelekomunikovat–V	natelekomunikovávat–V	ASPECT|0.9884903490857158
+	odšlapat–V	odšlapávat–V	ASPECT|0.9892315411712992
+	Harvatovič–N	Harvatovičův–A	POSSESSIVE|0.9981956691930725
+	Vimperk–N	vimperský–A	NONE|0.9995933303402119
+	Čornovil–N	Čornovilův–A	POSSESSIVE|0.9976411700479031
+	Polášek–N	Poláškův–A	POSSESSIVE|0.9986898393631164
+	prohlídka–N	prohlídkový–A	NONE|0.9980893815887703
+	frenolog–N	frenoložka–N	FEMALE|0.9994638426530388
+	reflex–N	reflexní–A	NONE|0.9976394896739343
+	Arnican–N	Arnicanův–A	POSSESSIVE|0.9984459242022159
+	Komínek–N	Komínkův–A	POSSESSIVE|0.9986971078060415
+	roklina–N	roklinatý–A	NONE|0.9709468917465464
+	Děržavin–N	Děržavinův–A	POSSESSIVE|0.99838476114614
+	Kerel–N	Kerelův–A	POSSESSIVE|0.9983170856425043
+	Probst–N	Probstův–A	POSSESSIVE|0.9983215080516429
+	Tomovčík–N	Tomovčíkův–A	POSSESSIVE|0.9981711805025021
+	Uršulka–N	Uršulčin–A	POSSESSIVE|0.9990910085153636
+	bonsaj–N	bonsajista–N	NONE|0.9929413074757959
+	Bauch–N	Bauchův–A	POSSESSIVE|0.9979940679363084
+	Kortiš–N	Kortišová–N	FEMALE|0.8168144129266982
+	Kudjak–N	Kudjaková–N	FEMALE|0.8058206065207517
+	smiřovat–V	smiřovávat–V	ITERATIVE|0.9915897671203848
+	Alexašenko–N	Alexašenkův–A	POSSESSIVE|0.9985460660808848
+	Dytrych–N	Dytrychová–N	FEMALE|0.8720906460537196
+	Kloetzer–N	Kloetzerův–A	POSSESSIVE|0.9985114556028332
+	Uhřičice–N	uhřičický–A	NONE|0.9989757889590237
+	faun–N	faunův–A	POSSESSIVE|0.9980611241959361
+	Vytisk–N	Vytisková–N	FEMALE|0.815413899691911
+	dobropisovat–V	dobropisovávat–V	ITERATIVE|0.9968963218862985
+	Lorenc–N	Lorencův–A	POSSESSIVE|0.9981180270725721
+	Tbilisi–N	Tbilisan–N	NONE|0.9425582033315318
FEMALE	Štěpánka–N	Štěpánková–N	NONE|0.769850907566948
+	knihtisk–N	knihtiskař–N	NONE|0.994011108968665
+	puťka–N	puťčin–A	POSSESSIVE|0.99874996506802
+	uvědomělkyně–N	uvědomělkynin–A	POSSESSIVE|0.9977252925464682
+	Mamie–N	Mamiein–A	POSSESSIVE|0.98383804502689
+	Modrovský–N	Modrovská–N	FEMALE|0.9262103855933206
+	Bednár–N	Bednárek–N	DIMINUTIVE|0.990775646743117
+	pneumatika–N	pneumatikárna–N	NONE|0.9911545952914839
+	Votruba–N	Votrubův–A	POSSESSIVE|0.9975887719006299
+	Fulgencio–N	Fulgenciův–A	POSSESSIVE|0.9976067101603733
+	odevzdatelka–N	odevzdatelčin–A	POSSESSIVE|0.9993951033517979
+	Ardašev–N	Ardaševův–A	POSSESSIVE|0.9973239807422182
+	rozplakat–V	rozplakávat–V	ASPECT|0.9934729218148799
+	Trdlica–N	Trdlicův–A	POSSESSIVE|0.997994171622041
+	Illeš–N	Illešová–N	FEMALE|0.8168144129266982
+	prozkušovat–V	prozkušovávat–V	ITERATIVE|0.9903409531587303
+	bioklimatologie–N	bioklimatolog–N	NONE|0.9926348985312767
+	Schelzig–N	Schelzigův–A	POSSESSIVE|0.9978178502188166
+	miniaturizovat–V	miniaturizovávat–V	ITERATIVE|0.9928522061997382
+	prorýžovat–V	prorýžovávat–V	ASPECT|0.9571367330155094
+	Salomonovič–N	Salomonovičová–N	FEMALE|0.8951129179281572
+	Rollin–N	Rollinův–A	POSSESSIVE|0.99838476114614
+	višnuizmus–N	višnuistický–A	NONE|0.9997069502059779
+	šéfkomentátor–N	šéfkomentátorův–A	POSSESSIVE|0.9959137592553603
+	vestylisovat–V	vestylisovávat–V	ASPECT|0.8998334102773842
+	Bechler–N	Bechlerův–A	POSSESSIVE|0.9985803552124741
+	arcireakcionář–N	arcireakcionářův–A	POSSESSIVE|0.9977328710656931
+	terabyte–N	terabytový–A	NONE|0.9993891688043214
+	úvodníkařit–V	úvodníkařívat–V	ITERATIVE|0.9947456503747704
+	ublemcat–V	ublemcávat–V	ASPECT|0.989985447027677
+	Lissauer–N	Lissauerův–A	POSSESSIVE|0.9985114556028332
+	karabinka–N	karabinkový–A	NONE|0.9979736920260066
+	vypestřovat–V	vypestřovávat–V	ITERATIVE|0.9915897671203848
+	Zeppelin–N	Zeppelinův–A	POSSESSIVE|0.99838476114614
+	dvojmutant–N	dvojmutantka–N	FEMALE|0.7295815657196378
+	velkoproducentka–N	velkoproducentčin–A	POSSESSIVE|0.9990932776160139
+	všetečka–N	všetečkův–A	POSSESSIVE|0.9968079382338981
+	štvávat–V	štvávávat–V	ITERATIVE|0.9917725386593592
+	Waitzmann–N	Waitzmannův–A	POSSESSIVE|0.9985202417198733
+	strávník–N	strávnický–A	NONE|0.9955138652537282
+	temporytmus–N	temporytmový–A	NONE|0.9995053653019317
+	palladium–N	palladiový–A	NONE|0.9988578154147078
+	špion–N	špionský–A	NONE|0.9978275407198027
+	tandem–N	tandemista–N	NONE|0.9957689626080515
+	demobilizace–N	demobilizační–A	NONE|0.9988503481671754
+	Bezunk–N	Bezunkův–A	POSSESSIVE|0.99856933972682
+	zmokvat–V	zmokvávat–V	ASPECT|0.9632554009125526
+	Kolisko–N	Kolisková–N	FEMALE|0.765288978027316
+	Českobroďák–N	Českobroďákův–A	POSSESSIVE|0.9985448363511663
+	přitabelovat–V	přitabelovávat–V	ASPECT|0.9577819403507688
+	Vohavčík–N	Vohavčíkův–A	POSSESSIVE|0.9981711805025021
+	interbrigadista–N	interbrigadistka–N	FEMALE|0.92545866983972
+	udatlovat–V	udatlovávat–V	ASPECT|0.9577819403507688
+	Kyzlink–N	Kyzlinkův–A	POSSESSIVE|0.99856933972682
FEMALE	Rašplička–N	Rašpličková–N	NONE|0.9635889824529287
+	písmomalíř–N	písmomalířský–A	NONE|0.996975492128472
+	Bittala–N	Bittalův–A	POSSESSIVE|0.9985145717265579
+	orodovat–V	orodovávat–V	ITERATIVE|0.9928234417174756
+	uhasnout–V	uhasínat–V	ASPECT|0.9990129762984976
+	serotonin–N	serotoninový–A	NONE|0.9995428504862588
+	kritikus–N	kritikusův–A	POSSESSIVE|0.9976067626466143
+	vobčan–N	vobčanka–N	FEMALE|0.9843555661191529
+	Čenský–N	Čenská–N	FEMALE|0.9262103855933206
+	zvědavkyně–N	zvědavkynin–A	POSSESSIVE|0.9977722021604107
NONE	Celestin–A	celestin–A	POSSESSIVE|0.990771308384659
+	vyrudat–V	vyrudávat–V	ITERATIVE|0.9243517152608675
+	Krhoun–N	Krhounek–N	DIMINUTIVE|0.9913167130728494
+	prezence–N	prezenční–A	NONE|0.9978872178366831
+	probagrovat–V	probagrovávat–V	ASPECT|0.946508424303073
+	Kunad–N	Kunadův–A	POSSESSIVE|0.9969512018946132
+	donor–N	donorový–A	NONE|0.9994351723221448
+	Polovjanov–N	Polovjanovův–A	POSSESSIVE|0.997704125745638
+	vyčvachtat–V	vyčvachtávat–V	ASPECT|0.9885304246784924
+	žbrblat–V	žbrblávat–V	ITERATIVE|0.9789211820759297
+	Křejdl–N	Křejdlová–N	FEMALE|0.8229812408301751
+	obálkovat–V	obálkovávat–V	ITERATIVE|0.972165907368687
+	Görlich–N	Görlichův–A	POSSESSIVE|0.9979215996918211
+	Ezana–N	Ezanův–A	POSSESSIVE|0.9987498096706807
+	útroba–N	útrobní–A	NONE|0.9921159752397088
+	samovzdělat–V	samovzdělávat–V	ASPECT|0.9786743330760047
+	zemánek–N	zemánkův–A	POSSESSIVE|0.9987108651331569
+	Liduna–N	Lidunin–A	POSSESSIVE|0.9933992579333841
+	Patrman–N	Patrmanův–A	POSSESSIVE|0.9983595679267132
+	Lupescu–N	Lupeskův–A	POSSESSIVE|0.9985310536298346
+	koryfejka–N	koryfejčin–A	POSSESSIVE|0.9987215301004332
+	nosorožík–N	nosorožice–N	FEMALE|0.7769243532769138
+	Tácha–N	Táchův–A	POSSESSIVE|0.9982674744654678
+	polygon–N	polygonální–A	NONE|0.9985246735925244
+	zahučet–V	zahučovat–V	ASPECT|0.9999509287774275
+	rivalizovat–V	rivalizovávat–V	ITERATIVE|0.9928522061997382
+	zafidlovat–V	zafidlovávat–V	ASPECT|0.9577819403507688
+	Sillman–N	Sillmanův–A	POSSESSIVE|0.9984646725484417
+	Lysák–N	Lysáková–N	FEMALE|0.8591892289103941
+	Byung–N	Byungův–A	POSSESSIVE|0.9977233106565749
+	Apjarov–N	Apjarovův–A	POSSESSIVE|0.9978140282267649
+	sládek–N	sládeček–N	DIMINUTIVE|0.9974671593719521
+	dovídat–V	dovídávat–V	ITERATIVE|0.9868766853041924
+	Vičan–N	Vičanův–A	POSSESSIVE|0.9984425843922021
+	Giorgi–N	Giorgiův–A	POSSESSIVE|0.9976067101603733
+	Šumava–N	Šumavan–N	NONE|0.9510297203062353
+	tuleň–N	tulení–A	NONE|0.9722799023347761
+	suchar–N	sucharový–A	NONE|0.9992538029768854
+	exkulpovat–V	exkulpovávat–V	ITERATIVE|0.9910802718993641
+	šéftrenér–N	šéftrenérka–N	FEMALE|0.9907461988830265
+	naslouchač–N	naslouchačka–N	FEMALE|0.9895804470965242
+	Bönisch–N	Bönischová–N	FEMALE|0.8724879468424014
+	omladitel–N	omladitelka–N	FEMALE|0.9978282000017811
+	forbes–N	forbesový–A	NONE|0.9995719396139326
+	Stites–N	Stitesův–A	POSSESSIVE|0.9976233425793949
+	Molina–N	Molinův–A	POSSESSIVE|0.9929869846817065
+	pravák–N	pravákův–A	POSSESSIVE|0.9985274725864592
+	čokoládka–N	čokoládička–N	DIMINUTIVE|0.9934157354315589
+	Färber–N	Färberová–N	FEMALE|0.9006062814903693
+	Krhounek–N	Krhounkův–A	POSSESSIVE|0.9986971078060415
+	someliér–N	sommelierka–N	FEMALE|0.8691619254955935
+	koutek–N	koutecký–A	NONE|0.9987305821711624
+	Kirsanov–N	Kirsanovův–A	POSSESSIVE|0.997704125745638
+	dlužník–N	dlužnický–A	NONE|0.9963183383798472
+	Srb–N	Srbka–N	FEMALE|0.9548450239517441
+	panna–N	panenský–A	NONE|0.9981086862775502
+	Kopík–N	Kopíková–N	FEMALE|0.8187153896409286
+	manžeta–N	manžetka–N	DIMINUTIVE|0.9858064688482027
+	Hammer–N	Hammerův–A	POSSESSIVE|0.9985114556028332
+	zatúrovat–V	zatúrovávat–V	ASPECT|0.946508424303073
+	Karolína–N	Karolínin–A	POSSESSIVE|0.9936926076329448
+	Kvorka–N	Kvorkův–A	POSSESSIVE|0.9992960382115662
+	bouřit–V	bouřívat–V	ITERATIVE|0.9943904196279295
+	Grégorios–N	Grégoriův–A	POSSESSIVE|0.9976672086363215
+	orangutánek–N	orangutánkův–A	POSSESSIVE|0.9987108651331569
+	Háy–N	Háyův–A	POSSESSIVE|0.9976067101603733
+	vratiráhno–N	vratiráhnový–A	NONE|0.9974342752280418
+	Mariola–N	Mariolin–A	POSSESSIVE|0.9910243004280329
+	vznešenec–N	vznešencův–A	POSSESSIVE|0.9972297858509227
+	Dirda–N	Dirdová–N	FEMALE|0.7452544771308095
+	Tuamoťan–N	Tuamoťanův–A	POSSESSIVE|0.9984459242022159
+	Mikkelsen–N	Mikkelsenová–N	FEMALE|0.8110028380113794
+	zprostředkovatelka–N	zprostředkovatelčin–A	POSSESSIVE|0.9993951033517979
+	popracovat–V	popracovávat–V	ASPECT|0.9082216762372276
+	dusičnan–N	dusičnanový–A	NONE|0.999413938941006
+	Fulton–N	Fultonův–A	POSSESSIVE|0.997635117457238
+	odkorkovat–V	odkorkovávat–V	ASPECT|0.9884903490857158
+	vykolébat–V	vykolébávat–V	ASPECT|0.9804761271554095
+	morganistka–N	morganistčin–A	POSSESSIVE|0.9992988228757291
+	Bolden–N	Boldenův–A	POSSESSIVE|0.9984108349843137
+	hamonil–N	hamonilův–A	POSSESSIVE|0.997559100701439
+	Khoza–N	Khozův–A	POSSESSIVE|0.9976073599898886
+	šmíranda–N	šmírandin–A	POSSESSIVE|0.9929785138166642
+	rentgenolog–N	rentgenoložka–N	FEMALE|0.9994638426530388
+	piják–N	pijákový–A	NONE|0.9994946543823048
+	Ruttensteiner–N	Ruttensteinerův–A	POSSESSIVE|0.9985681973166622
+	vyprošťovat–V	vyprošťovávat–V	ITERATIVE|0.9915897671203848
+	nekatolička–N	nekatoliččin–A	POSSESSIVE|0.9987854492080057
+	Baima–N	Baimův–A	POSSESSIVE|0.9970454511313245
+	zatvořit–V	zatvořovat–V	ASPECT|0.999838804269642
+	Martinson–N	Martinsonův–A	POSSESSIVE|0.9983420019186106
+	flusat–V	flusnout–V	ASPECT|0.9957412556190304
+	pašovatelka–N	pašovatelčin–A	POSSESSIVE|0.9993951033517979
+	Dištl–N	Dištlův–A	POSSESSIVE|0.9982063424955214
+	pijan–N	pijanský–A	NONE|0.997152054337217
+	předbíhač–N	předbíhačka–N	FEMALE|0.9895804470965242
+	Angola–N	Angolan–N	NONE|0.8987179838306235
+	Goga–N	Gogová–N	FEMALE|0.8168144129266982
+	nářez–N	nářezový–A	NONE|0.999326778288739
+	Angličan–N	Angličanův–A	POSSESSIVE|0.9984425843922021
+	delikventka–N	delikventčin–A	POSSESSIVE|0.9990932776160139
+	vzdělanost–N	vzdělanostní–A	NONE|0.9919864505093345
+	odstatovat–V	odstatovávat–V	ASPECT|0.9736665032044445
FEMALE	Kytka–N	Kytková–N	NONE|0.8123507913730003
+	Mordovec–N	Mordovcův–A	POSSESSIVE|0.997785543623104
+	ordovik–N	ordovický–A	NONE|0.9995517384844269
+	scéna–N	scénka–N	DIMINUTIVE|0.9702408045761688
+	Adriánek–N	Adriánkův–A	POSSESSIVE|0.9987108651331569
+	Ďurač–N	Ďuračová–N	FEMALE|0.7463727629384282
+	úderník–N	úderníkův–A	POSSESSIVE|0.9984331253467615
+	Marančák–N	Marančáková–N	FEMALE|0.8250721897552841
+	Wasyliw–N	Wasyliwův–A	POSSESSIVE|0.9976067101603733
+	Garnett–N	Garnettův–A	POSSESSIVE|0.9980576927453908
+	přístroj–N	přístrojový–A	NONE|0.9992119278080871
+	Gaveston–N	Gavestonův–A	POSSESSIVE|0.997635117457238
+	Lepař–N	Lepařův–A	POSSESSIVE|0.9976844617504395
+	ucukávat–V	ucukávávat–V	ITERATIVE|0.9917725386593592
FEMALE	Bohatý–N	Bohatá–N	NONE|0.8231264743937541
+	Christof–N	Christofův–A	POSSESSIVE|0.9976635549868661
+	chrpa–N	chrpička–N	DIMINUTIVE|0.998182135718178
+	Bennent–N	Bennentová–N	FEMALE|0.9391913389336052
+	okřídlovat–V	okřídlovávat–V	ITERATIVE|0.9923835779407103
+	Klaban–N	Klabanová–N	FEMALE|0.8723745319337426
+	dopaličkovat–V	dopaličkovávat–V	ASPECT|0.9884903490857158
+	dálkoplavec–N	dálkoplavectví–N	NONE|0.9012093709503473
+	spektrograf–N	spektrografický–A	NONE|0.995690297622025
+	Speelman–N	Speelmanův–A	POSSESSIVE|0.9984646725484417
+	laminát–N	laminátový–A	NONE|0.9993586644091438
+	pretorián–N	pretoriánka–N	FEMALE|0.9855797696298494
+	Graber–N	Graberův–A	POSSESSIVE|0.9985114556028332
+	exolomoučan–N	exolomoučanův–A	POSSESSIVE|0.9984425843922021
+	Kenteris–N	Kenterisův–A	POSSESSIVE|0.9975722059853337
+	Hýbek–N	Hýbkův–A	POSSESSIVE|0.9985701600184091
+	expředsedkyně–N	expředsedkynin–A	POSSESSIVE|0.997756892019969
+	Šklovský–N	Šklovská–N	FEMALE|0.9262103855933206
+	Eberlein–N	Eberleinův–A	POSSESSIVE|0.99838476114614
+	Luisa–N	Luisin–A	POSSESSIVE|0.9915054805694067
+	resuscitátorka–N	resuscitátorčin–A	POSSESSIVE|0.9990867824094147
+	odkyselit–V	odkyselovat–V	ASPECT|0.9997213942180984
+	prověšovat–V	prověšovávat–V	ITERATIVE|0.9903409531587303
+	Emmers–N	Emmersův–A	POSSESSIVE|0.9979628367037502
FEMALE	Jankov–N	Jankovová–N	NONE|0.9683042508644991
+	Keeton–N	Keetonová–N	FEMALE|0.6312088826695796
+	Šatan–N	Šatanův–A	POSSESSIVE|0.9984459242022159
+	vzdorostarosta–N	vzdorostarostův–A	POSSESSIVE|0.9980647802487213
+	Bonano–N	Bonanův–A	POSSESSIVE|0.9984715219561143
+	koloděj–N	kolodějský–A	NONE|0.9995894672734538
+	sebeudat–V	sebeudávat–V	ASPECT|0.9958857004962975
DIMINUTIVE	cikánka–N	cikánečka–N	FEMALE|0.9035414759891813
+	zoolog–N	zooložka–N	FEMALE|0.9994609308265332
+	Klejna–N	Klejnová–N	FEMALE|0.6387634006605309
+	pomocník–N	pomocnický–A	NONE|0.9963023061787978
+	Hetzer–N	Hetzerův–A	POSSESSIVE|0.9985114556028332
+	Dominguez–N	Dominguezův–A	POSSESSIVE|0.9977594894256147
+	Doliak–N	Doliakův–A	POSSESSIVE|0.9984497403135915
+	nezastupitelka–N	nezastupitelčin–A	POSSESSIVE|0.9993951033517979
+	vzduchoplavec–N	vzduchoplavkyně–N	FEMALE|0.995783086321122
+	Havana–N	havana–N	NONE|0.8566451550888056
+	rozstěhovat–V	rozstěhovávat–V	ITERATIVE|0.9602930867885211
+	nožka–N	nožička–N	DIMINUTIVE|0.993248433060649
+	cumploch–N	cumplochův–A	POSSESSIVE|0.9979940679363084
+	multimiliónář–N	multimiliónářův–A	POSSESSIVE|0.9977438581149428
+	Jagajlovec–N	Jagajlovcův–A	POSSESSIVE|0.997785543623104
+	Kabíček–N	Kabíčkův–A	POSSESSIVE|0.9986955896829866
+	skandalisovat–V	skandalisovávat–V	ITERATIVE|0.9968963218862985
ASPECT	zabloudit–V	zabloudívat–V	ITERATIVE|0.6569770899735291
+	Andres–N	Andresová–N	FEMALE|0.7248663835740761
+	Besancenot–N	Besancenotův–A	POSSESSIVE|0.9980566680287435
+	Šeliga–N	Šeligová–N	FEMALE|0.8168144129266982
+	Majzlík–N	Majzlíková–N	FEMALE|0.8189987890724822
+	sólohráč–N	sólohráčka–N	FEMALE|0.9707296716531889
+	svoditelka–N	svoditelčin–A	POSSESSIVE|0.9993951033517979
+	Kulakov–N	Kulakovův–A	POSSESSIVE|0.9973441912335491
+	připlatit–V	připlácet–V	ASPECT|0.9977003036212246
+	Bea–N	Beaův–A	POSSESSIVE|0.9976067101603733
+	Reynold–N	Reynoldův–A	POSSESSIVE|0.9980543085187766
+	fraktál–N	fraktálový–A	NONE|0.9996683885257786
+	Herian–N	Herianův–A	POSSESSIVE|0.9984459242022159
+	odlít–V	odlévat–V	ASPECT|0.9991536147074792
+	Chromík–N	Chromíková–N	FEMALE|0.8187153896409286
+	Karasz–N	Karaszův–A	POSSESSIVE|0.997708771116295
+	Danda–N	Dandův–A	POSSESSIVE|0.9982716266544556
+	neprofesionál–N	neprofesionálův–A	POSSESSIVE|0.9976637517374173
+	Marcus–N	Marcův–A	POSSESSIVE|0.9976464684590187
FEMALE	Golina–N	Golinová–N	NONE|0.5731968087872774
+	bikrosařka–N	bikrosařčin–A	POSSESSIVE|0.9992363013617985
+	veršovat–V	veršovávat–V	ITERATIVE|0.9903409531587303
+	transkódování–N	transkodér–N	NONE|0.9822770058621849
+	odtékat–V	odtékávat–V	ITERATIVE|0.9812865126652873
+	Tolkán–N	Tolkánová–N	FEMALE|0.7759982917325376
+	Prémčand–N	Prémčandův–A	POSSESSIVE|0.997543732261479
+	Maio–N	Maiův–A	POSSESSIVE|0.9976067101603733
+	předkožka–N	předkožkový–A	NONE|0.9980481599435094
+	cystitida–N	cystitidový–A	NONE|0.9977824991857639
+	Howarth–N	Howarthův–A	POSSESSIVE|0.9977743965554464
+	Paccard–N	Paccardův–A	POSSESSIVE|0.9976518632543333
+	zakládačka–N	zakládaččin–A	POSSESSIVE|0.9991550221322777
+	poběhlík–N	poběhlický–A	NONE|0.9970590408565765
+	zhospodárňovat–V	zhospodárňovávat–V	ITERATIVE|0.9915897671203848
ASPECT	vysáňkovat–V	vysáňkovávat–V	ITERATIVE|0.5549612994693194
+	referent–N	referentka–N	FEMALE|0.9961802922913585
+	Lovosičan–N	Lovosičanka–N	FEMALE|0.9843555661191529
+	Milisdörfer–N	Milisdörferová–N	FEMALE|0.9006062814903693
