PDTINFLECT	členem	menelč	člen em		
PDTINFLECT	členové	évonelč	člen ové	homo	
PDTINFLECT	členské	éksnelč	člen sk é		
PDTINFLECT	členských	hcýksnelč	člen sk ých		
PDTINFLECT	členství	ívtsnelč	člen stv í		
PDTINFLECT	členům	můnelč	člen ům		
PDTINFLECT	členy	ynelč	člen y		
PDTINFLECT	csc	csc	c s c		
PDTINFLECT	čtenářů	ůřánetč	čt en ář ů	?	
PDTINFLECT	čtvrtém	métrvtč	čtvr t ém		
PDTINFLECT	čtvrtý	ýtrvtč	čtvr t ý		
PDTINFLECT	czech	hcezc	czech		
PDTINFLECT	daném	ménad	da n ém		
PDTINFLECT	daňového	ohévoňad	daň ov ého		
PDTINFLECT	daří	ířad	dař í		
PDTINFLECT	datu	utad	dat u		
PDTINFLECT	dávek	kevád	dáv ek		
PDTINFLECT	dávky	ykvád	dáv k y		
PDTINFLECT	dcery	yrecd	dcer y		
PDTINFLECT	dědictví	ívtciděd	dědic tv í		
PDTINFLECT	delegace	ecageled	delegac e		
PDTINFLECT	demisi	isimed	demis i		
PDTINFLECT	demokraté	étarkomed	demo krat é		
PDTINFLECT	demokratické	ékcitarkomed	demo krat ick é		
PDTINFLECT	demokratického	ohékcitarkomed	demo krat ick ého		
PDTINFLECT	demokratických	hcýkcitarkomed	demo krat ick ých		
PDTINFLECT	demokratů	ůtarkomed	demo krat ů		
PDTINFLECT	demokraty	ytarkomed	demo krat y		
PDTINFLECT	demonstrace	ecartsnomed	de monstr ac e	?	
PDTINFLECT	deníku	ukíned	den ík u		
PDTINFLECT	desítky	yktísed	desít k y		
PDTINFLECT	dětem	metěd	dět em		
PDTINFLECT	deterministického	ohékcitsinimreted	de termin ist ick ého		
PDTINFLECT	dětských	hcýkstěd	dět sk ých		
PDTINFLECT	dětství	ívtstěd	dět stv í		
PDTINFLECT	devizových	hcývozived	deviz ov ých		
PDTINFLECT	diamantů	ůtnamaid	diamant ů		
PDTINFLECT	dílčí	íčlíd	díl č í		
PDTINFLECT	diplomacie	eicamolpid	diplomac i e		
PDTINFLECT	diskusi	isuksid	diskus i		
PDTINFLECT	diváci	icávid	div ác i		
PDTINFLECT	divadelní	ínledavid	div a del n í		
PDTINFLECT	diváků	ůkávid	div ák ů		
PDTINFLECT	diváky	ykávid	div ák y		
PDTINFLECT	dlouhodobé	ébodohuold	dlouh o dob é		
PDTINFLECT	dluží	ížuld	dluž í		
PDTINFLECT	dobách	hcábod	dob ách		
PDTINFLECT	dob	bod	dob		
PDTINFLECT	dočasně	ěnsačod	do čas n ě		
PDTINFLECT	dodávky	ykvádod	do d á v k y	zk v datech	
PDTINFLECT	dodnes	sendod	do dnes		
PDTINFLECT	dohoda	adohod	do hod a		
PDTINFLECT	dohod	dohod	do hod		
PDTINFLECT	dohodě	ědohod	do hod ě		
PDTINFLECT	dojmem	memjod	do jm em		
PDTINFLECT	dokázala	alazákod	do káz a l a		
PDTINFLECT	domácího	ohícámod	dom á c ího	je to z doma???	
PDTINFLECT	domácnostech	hcetsoncámod	dom á c n ost ech		
PDTINFLECT	domácností	ítsoncámod	dom á c n ost í		
PDTINFLECT	dominantní	íntnanimod	domin ant n í		
PDTINFLECT	domnívají	íjavínmod	do mn í v aj í		
PDTINFLECT	donedávna	anvádenod	do ne dávn a		
PDTINFLECT	dopoledne	endelopod	do pole dn e		
PDTINFLECT	doporučuje	ejučuropod	do po ruč uj e		
PDTINFLECT	dopravě	ěvarpod	do prav ě		
PDTINFLECT	dopravních	hcínvarpod	do prav n ích		
PDTINFLECT	dopravy	yvarpod	do prav y		
PDTINFLECT	doprovodu	udovorpod	do pro vod u		
PDTINFLECT	dosáhl	lhásod	do sáh l		
PDTINFLECT	dosáhli	ilhásod	do sáh l i		
PDTINFLECT	dosavadních	hcíndavasod	do savad n ích		
PDTINFLECT	dosaženo	onežasod	do saž en o		
PDTINFLECT	dospěl	lěpsod	do spě l		
PDTINFLECT	dostalo	olatsod	do sta l o		
PDTINFLECT	dostaly	ylatsod	do sta l y		
PDTINFLECT	dostatečné	énčetatsod	dostatečné	?!? :)	
PDTINFLECT	dotace	ecatod	dotac e		
PDTINFLECT	dotací	ícatod	dotac í		
PDTINFLECT	dotázaných	hcýnazátod	do táz a n ých		
PDTINFLECT	dovolenou	uonelovod	do vol en ou		
PDTINFLECT	drah	hard	drah		
PDTINFLECT	dresu	userd	dres u		
PDTINFLECT	drobné	énbord	drob n é		
PDTINFLECT	druhů	ůhurd	druh ů		
PDTINFLECT	družstev	vetsžurd	druž stev		
PDTINFLECT	družstva	avtsžurd	druž stv a		
PDTINFLECT	družstvo	ovtsžurd	druž stv o		
PDTINFLECT	dubnu	unbud	dubn u		
PDTINFLECT	důchodce	ecdohcůd	dů chod c e		
PDTINFLECT	důchodců	ůcdohcůd	dů chod c ů		
PDTINFLECT	důchodu	udohcůd	dů chod u		
PDTINFLECT	důchodů	ůdohcůd	dů chod ů		
PDTINFLECT	důležitým	mýtiželůd	dů lež it ým		
PDTINFLECT	důsledkem	mekdelsůd	dů sled k em		
PDTINFLECT	důsledku	ukdelsůd	dů sled k u		
PDTINFLECT	důsledků	ůkdelsůd	dů sled k ů		
PDTINFLECT	eeg	gee	e e g		
PDTINFLECT	ekologii	iigoloke	eko log i i		
PDTINFLECT	ekonomice	ecimonoke	eko nom ic e		
PDTINFLECT	ekonomického	ohékcimonoke	eko nom ic k ého		
PDTINFLECT	elektráren	nerártkele	elektr áren		
PDTINFLECT	elektrárny	ynrártkele	elektr árn y		
PDTINFLECT	elektrické	ékcirtkele	elektr ic k é		
PDTINFLECT	elektřiny	yniřtkele	elektř in y		
PDTINFLECT	elementárních	hcínrátnemele	element árních	?	
PDTINFLECT	elitní	íntile	elit n í		
PDTINFLECT	embarga	agrabme	embarg a		
PDTINFLECT	energetické	ékcitegrene	energ et ic k é		
PDTINFLECT	energetických	hcýkcitegrene	energ et ic k ých		
PDTINFLECT	enklávy	yválkne	en kláv y	?	
PDTINFLECT	éry	yré	ér y		
PDTINFLECT	etapě	ěpate	etap ě		
PDTINFLECT	evoluce	eculove	evoluc e		
PDTINFLECT	evropská	áksporve	evrop sk á		
PDTINFLECT	evropskou	uoksporve	evrop sk ou		
PDTINFLECT	extraligy	ygilartxe	extra lig y		
PDTINFLECT	fakticky	ykcitkaf	fakt ick y		
PDTINFLECT	faktory	yrotkaf	faktor y		
PDTINFLECT	fakultu	utlukaf	fakult u		
PDTINFLECT	fakulty	ytlukaf	fakult y		
PDTINFLECT	fanoušci	icšuonaf	fanouš c i	?	
PDTINFLECT	fašismu	umsišaf	faš ism u		
PDTINFLECT	fázi	izáf	fáz i		
PDTINFLECT	federace	ecaredef	feder ac e		
PDTINFLECT	federaci	icaredef	feder ac i		
PDTINFLECT	federálních	hcínláredef	feder ál n ích		
PDTINFLECT	federální	ínláredef	feder ál n í		
PDTINFLECT	federálního	ohínláredef	feder ál n ího		
PDTINFLECT	festivalu	ulavitsef	festival u		
PDTINFLECT	filharmonie	einomrahlif	fil harmon i e		
PDTINFLECT	filmové	évomlif	film ov é		
PDTINFLECT	filmu	umlif	film u		
PDTINFLECT	filmů	ůmlif	film ů		
PDTINFLECT	filmy	ymlif	film y		
PDTINFLECT	finále	elánif	finále		
PDTINFLECT	finančním	mínčnanif	finanč n ím		
PDTINFLECT	flushing	gnihsulf	flush ing		
PDTINFLECT	formálně	ěnlámrof	form ál n ě		
PDTINFLECT	formu	umrof	form u		
PDTINFLECT	fotbalisté	étsilabtof	fot bal ist é		
PDTINFLECT	fotbalistů	ůtsilabtof	fot bal ist ů		
PDTINFLECT	fotbalová	ávolabtof	fot bal ov á		
PDTINFLECT	fotbalového	ohévolabtof	fot bal ov ého		
PDTINFLECT	fotbalových	hcývolabtof	fot balov ých		
PDTINFLECT	fotbalový	ývolabtof	fot balov ý		
PDTINFLECT	fotbalu	ulabtof	fot bal u		
PDTINFLECT	francouzských	hcýkszuocnarf	franc ouz sk ých		
PDTINFLECT	franků	ůknarf	frank ů		
PDTINFLECT	fronty	ytnorf	front y		
PDTINFLECT	fyzických	hcýkcizyf	fyzi c k ých	?	
PDTINFLECT	fyzicky	ykcizyf	fyzi c k y	?	
PDTINFLECT	fyziku	ukizyf	fyzi k u	?	
PDTINFLECT	fyziky	ykizyf	fyzi k y	?	
PDTINFLECT	galerii	iirelag	galeri i		
PDTINFLECT	generaci	icareneg	gener ac i		
PDTINFLECT	generací	ícareneg	gener ac í		
PDTINFLECT	generála	aláreneg	gener ál a		
PDTINFLECT	gólem	melóg	gól em		
PDTINFLECT	gólu	ulóg	gól u		
PDTINFLECT	gólů	ůlóg	gól ů		
PDTINFLECT	góly	ylóg	gól y		
PDTINFLECT	grand	dnarg	grand		
PDTINFLECT	hale	elah	hal e		
PDTINFLECT	havárie	eirávah	havár i e		
PDTINFLECT	hektarů	ůratkeh	hektar ů		
PDTINFLECT	her	reh	her		
PDTINFLECT	historické	ékcirotsih	histor ick é		
PDTINFLECT	historickou	uokcirotsih	histor ick ou		
PDTINFLECT	historicky	ykcirotsih	histor ick y		
PDTINFLECT	hiv	vih	h i v		
PDTINFLECT	hlasování	ínávosalh	hlas ová n í		
PDTINFLECT	hod	doh	hod		
PDTINFLECT	hodlá	áldoh	hodl á		
PDTINFLECT	hodnotí	ítondoh	hod n ot í		
PDTINFLECT	hokejisté	étsijekoh	hokej ist é		
PDTINFLECT	hokejistů	ůtsijekoh	hokej ist ů		
PDTINFLECT	hokejové	évojekoh	hokej ov é		
PDTINFLECT	horské	éksroh	hor sk é		
PDTINFLECT	hospodářská	áksřádopsoh	hospod ář sk á		
PDTINFLECT	hospodářského	ohéksřádopsoh	hospod ář sk ého		
PDTINFLECT	hosté	étsoh	host é		
PDTINFLECT	hostování	ínávotsoh	host ová n í		
PDTINFLECT	hostů	ůtsoh	host ů		
PDTINFLECT	hráče	ečárh	hr á č e		
PDTINFLECT	hráčem	mečárh	hr á č em		
PDTINFLECT	hráčů	ůčárh	hr á č ů		
PDTINFLECT	hradu	udarh	hrad u		
PDTINFLECT	hřiště	ětšiřh	hřišt ě		
PDTINFLECT	hřišti	itšiřh	hřišt i		
PDTINFLECT	hrobu	uborh	hrob u		
PDTINFLECT	hromadě	ědamorh	hromad ě		
PDTINFLECT	hudbu	ubduh	hud b u		
PDTINFLECT	hudebních	hcínbeduh	hud eb n ích		
PDTINFLECT	humanitární	ínrátinamuh	human it ár n í		
PDTINFLECT	informoval	lavomrofni	in form ova l		
PDTINFLECT	inscenace	ecanecsni	in scen ac e		
PDTINFLECT	inscenaci	icanecsni	in scen ac i		
PDTINFLECT	institucí	ícutitsni	in stituc í		
PDTINFLECT	integrace	ecargetni	integr ac e	?	
PDTINFLECT	integraci	icargetni	integr ac i	?	
PDTINFLECT	interpretace	ecaterpretni	inter pret ac e	?	
PDTINFLECT	interpretaci	icaterpretni	inter pret ac i		
PDTINFLECT	investoři	iřotsevni	in vest oř i		
PDTINFLECT	investorů	ůrotsevni	in vest or ů		
PDTINFLECT	investory	yrotsevni	in vest or y		
PDTINFLECT	investování	ínávotsevni	in vest ov á n í		
PDTINFLECT	irské	éksri	ir sk é		
PDTINFLECT	italského	ohékslati	ital sk ého		
PDTINFLECT	italské	ékslati	ital sk é		
PDTINFLECT	izraelské	ékslearzi	izrael sk é		
PDTINFLECT	izraelský	ýkslearzi	izrael sk ý		
PDTINFLECT	jaderného	ohénredaj	jader n ého		
PDTINFLECT	jaderné	énredaj	jader n é		
PDTINFLECT	jadernou	uonredaj	jader n ou		
PDTINFLECT	jaderných	hcýnredaj	jader n ých		
PDTINFLECT	jakkoli	ilokkaj	jak koli		
PDTINFLECT	jara	araj	jar a		
PDTINFLECT	jaře	eřaj	jař e		
PDTINFLECT	jednostranně	ěnnartsondej	jedn o stran n ě		
PDTINFLECT	jednotlivců	ůcviltondej	jednotlivců	?	
PDTINFLECT	jihovýchodní	índohcývohij	jih o vý chod n í		
PDTINFLECT	jihu	uhij	jih u		
PDTINFLECT	jízdě	ědzíj	jízd ě		
PDTINFLECT	jižním	mínžij	již n ím		
PDTINFLECT	jmenování	ínávonemj	jmen ová n í		
PDTINFLECT	jmenován	návonemj	jmen ová n		
PDTINFLECT	kabinet	tenibak	kabinet		
PDTINFLECT	kabinetu	utenibak	kabinet u		
PDTINFLECT	kamene	enemak	kamen e		
PDTINFLECT	kameny	ynemak	kamen y		
PDTINFLECT	kampaně	ěnapmak	kampan ě		
PDTINFLECT	kandidáta	atádidnak	kandid át a		
PDTINFLECT	kandidátem	metádidnak	kandid át em		
PDTINFLECT	kandidátů	ůtádidnak	kandid át ů		
PDTINFLECT	kandidáty	ytádidnak	kandid át y		
PDTINFLECT	kapacitou	uoticapak	kapacit ou		
PDTINFLECT	karlových	hcývolrak	karl ov ých		
PDTINFLECT	karlovy	yvolrak	karl ov y		
PDTINFLECT	kartu	utrak	kart u		
PDTINFLECT	katedrále	elárdetak	katedrál e		
PDTINFLECT	katedrály	ylárdetak	katedrál y		
PDTINFLECT	kategorii	iirogetak	kategor i i		
PDTINFLECT	kauze	ezuak	kauz e		
PDTINFLECT	kčs	sčk	k č s		
PDTINFLECT	kilometrů	ůrtemolik	kilo metr ů		
PDTINFLECT	klasickou	uokcisalk	klasic k ou		
PDTINFLECT	kláštera	aretšálk	klášter a		
PDTINFLECT	klesla	alselk	kles l a		
PDTINFLECT	klíčové	évočílk	klíč ov é		
PDTINFLECT	klienta	atneilk	klient a		
PDTINFLECT	klientům	můtneilk	klient ům		
PDTINFLECT	klimatu	utamilk	klim at u		
PDTINFLECT	klubu	ubulk	klub u		
PDTINFLECT	klubů	ůbulk	klub ů		
PDTINFLECT	kluby	ybulk	klub y		
PDTINFLECT	kmene	enemk	kmen e		
PDTINFLECT	knih	hink	knih		
PDTINFLECT	knihu	uhink	knih u		
PDTINFLECT	knize	ezink	kniz e		
PDTINFLECT	koalici	icilaok	koalic i		
PDTINFLECT	koaliční	ínčilaok	koalič n í		
PDTINFLECT	kolech	hcelok	kol ech		
PDTINFLECT	kolektivní	ínvitkelok	kolekt iv n í		
PDTINFLECT	komentáře	eřátnemok	koment ář e		
PDTINFLECT	komentář	řátnemok	koment ář		
PDTINFLECT	komentoval	lavotnemok	koment ova l		
PDTINFLECT	komisi	isimok	komis i		
PDTINFLECT	komisí	ísimok	komis í		
PDTINFLECT	komory	yromok	komor y		
PDTINFLECT	kompletní	íntelpmok	komplet n í		
PDTINFLECT	kompromisu	usimorpmok	kompromis u	?	
PDTINFLECT	komunálních	hcínlánumok	komun ál n ích	?	
PDTINFLECT	komunální	ínlánumok	komun ál n í	?	
PDTINFLECT	komunismu	umsinumok	komun ism u		
PDTINFLECT	komunisté	étsinumok	komun ist é		
PDTINFLECT	komunistického	ohékcitsinumok	komun ist ick ého		
PDTINFLECT	komunistické	ékcitsinumok	komun ist ick é		
PDTINFLECT	komunity	ytinumok	komun it y		
PDTINFLECT	koná	ánok	kon á		
PDTINFLECT	konala	alanok	kon a l a		
PDTINFLECT	koncentrace	ecartnecnok	kon centr ac e		
PDTINFLECT	koncepci	icpecnok	kon cepc i		
PDTINFLECT	koncernu	unrecnok	koncern u	?	
PDTINFLECT	konferencí	ícnerefnok	kon fer enc í		
PDTINFLECT	kongresu	usergnok	kon gres u		
PDTINFLECT	konkrétním	míntérknok	konkrét n ím	?	
PDTINFLECT	kontextu	utxetnok	kon text u		
PDTINFLECT	kontinentu	utnenitnok	kontinent u	?	
PDTINFLECT	kontrole	elortnok	kontrol e		
PDTINFLECT	kontrolního	ohínlortnok	kontrol n ího		
PDTINFLECT	kontrolní	ínlortnok	kontrol n í		
PDTINFLECT	kontrolou	uolortnok	kontrol ou		
PDTINFLECT	kosmické	ékcimsok	kosm ick é		
PDTINFLECT	kostela	aletsok	kostel a		
PDTINFLECT	krajiny	ynijark	kraj in y		
PDTINFLECT	kratší	íštark	krat š í		
PDTINFLECT	kriminality	ytilanimirk	kriminal it y		
PDTINFLECT	kritizoval	lavozitirk	kritiz ova l		
PDTINFLECT	kulturních	hcínrutluk	kult ur n ích		
PDTINFLECT	kulturu	urutluk	kult ur u		
PDTINFLECT	kupní	ínpuk	kup n í		
PDTINFLECT	kursu	usruk	kurs u		
PDTINFLECT	kvantové	évotnavk	kvant ov é		
PDTINFLECT	květen	netěvk	květen		
PDTINFLECT	kyseliny	ynilesyk	kysel in y		
PDTINFLECT	latinské	éksnital	latin sk é		
PDTINFLECT	ledě	ědel	led ě		
PDTINFLECT	ledové	évodel	led ov é		
PDTINFLECT	legislativu	uvitalsigel	legislat iv u	?	
PDTINFLECT	lékařské	éksřakél	lék ař sk é		
PDTINFLECT	letadla	aldatel	let a dl a		
PDTINFLECT	letecké	ékcetel	let ec k é		
PDTINFLECT	letého	ohétel	let ého		
PDTINFLECT	letišti	itšitel	let išt i		
PDTINFLECT	letošním	mínšotel	letoš n ím		
PDTINFLECT	letý	ýtel	let ý		
PDTINFLECT	levice	ecivel	lev ic e		
PDTINFLECT	lhůtou	uotůhl	lhůt ou		
PDTINFLECT	lhůty	ytůhl	lhůt y		
PDTINFLECT	licenci	icnecil	licenc i		
PDTINFLECT	líčení	ínečíl	líč en í		
PDTINFLECT	lidové	évodil	lid ov é		
PDTINFLECT	lidových	hcývodil	lid ov ých		
PDTINFLECT	lidstvo	ovtsdil	lid stv o		
PDTINFLECT	lidu	udil	lid u		
PDTINFLECT	ligové	évogil	lig ov é		
PDTINFLECT	ligu	ugil	lig u		
PDTINFLECT	ligy	ygil	lig y		
PDTINFLECT	likvidaci	icadivkil	likvid ac i		
PDTINFLECT	literární	ínráretil	liter ár n í		
PDTINFLECT	literatury	yrutaretil	liter a tur y	???	
PDTINFLECT	lize	ezil	liz e		
PDTINFLECT	londýnské	éksnýdnol	londýn sk é		
PDTINFLECT	loňské	éksňol	loň sk é		
PDTINFLECT	loňských	hcýksňol	loň sk ých		
PDTINFLECT	lustrační	ínčartsul	lustr ač n í		
PDTINFLECT	maastrichtské	éksthcirtsaam	maastricht sk é		
PDTINFLECT	maďarského	ohéksraďam	maďar sk ého		
PDTINFLECT	magistrátu	utártsigam	magistr át u		
PDTINFLECT	majetkem	mektejam	majetk em	?	
PDTINFLECT	malým	mýlam	mal ým		
PDTINFLECT	manželka	akležnam	manžel k a		
PDTINFLECT	manželství	ívtsležnam	manžel stv í		
PDTINFLECT	marketingu	ugnitekram	market ing u		
PDTINFLECT	marky	ykram	mark y		
PDTINFLECT	materiálem	meláiretam	materi ál em		
PDTINFLECT	materiálů	ůláiretam	materi ál ů		
PDTINFLECT	mechaniky	ykinahcem	mechan ik y		
PDTINFLECT	mechanismu	umsinahcem	mechan ism u		
PDTINFLECT	mechanismus	sumsinahcem	mechan ism us		
PDTINFLECT	mechanismy	ymsinahcem	mechan ism y		
PDTINFLECT	medaili	iliadem	medail i		
PDTINFLECT	měnového	ohévoněm	měn ov ého		
PDTINFLECT	měnové	évoněm	měn ov é		
PDTINFLECT	menšiny	ynišnem	menš in y		
PDTINFLECT	městem	metsěm	měst em		
PDTINFLECT	městského	ohékstsěm	měst sk ého		
PDTINFLECT	městských	hcýkstsěm	měst sk ých		
PDTINFLECT	metra	artem	metr a		
PDTINFLECT	metropole	eloportem	metro pol e		
PDTINFLECT	metropoli	iloportem	metro pol i		
PDTINFLECT	mezinárodních	hcíndoránizem	mezi ná rod n ích		
PDTINFLECT	milion	noilim	milion		
PDTINFLECT	miliónů	ůnóilim	milión ů		
PDTINFLECT	milióny	ynóilim	milión y		
PDTINFLECT	mimořádná	ándářomim	mimo řád n á		
PDTINFLECT	minima	aminim	minim a		
PDTINFLECT	ministerstev	vetsretsinim	minister stev		
PDTINFLECT	ministerstvem	mevtsretsinim	minister stv em		
PDTINFLECT	ministrem	mertsinim	ministr em		
PDTINFLECT	min	nim	min		
PDTINFLECT	minulostí	ítsolunim	mi nu l ost í		
PDTINFLECT	minutách	hcátunim	minut ách		
PDTINFLECT	minutě	ětunim	minut ě		
PDTINFLECT	mírového	ohévorím	mír ov ého		
PDTINFLECT	mírové	évorím	mír ov é		
PDTINFLECT	mírových	hcývorím	mír ov ých		
PDTINFLECT	místních	hcíntsím	míst n ích		
PDTINFLECT	místního	ohíntsím	míst n ího		
PDTINFLECT	místním	míntsím	míst n ím		
PDTINFLECT	místopředsedy	ydesdeřpotsím	míst o před sed y		
PDTINFLECT	mistrovství	ívtsvortsim	mistr ov stv í		
PDTINFLECT	mistrů	ůrtsim	mistr ů		
PDTINFLECT	mládeže	ežedálm	mlád ež e		
PDTINFLECT	mládež	žedálm	mlád ež		
PDTINFLECT	mladí	ídalm	mlad í		
PDTINFLECT	mladých	hcýdalm	mlad ých		
PDTINFLECT	mld	dlm	m l d		
PDTINFLECT	mluvčího	ohíčvulm	mluv č ího		
PDTINFLECT	modelů	ůledom	model ů		
PDTINFLECT	modernizace	ecazinredom	modern iz ac e		
PDTINFLECT	módní	índóm	mód n í		
PDTINFLECT	molekulární	ínrálukelom	molekul ár n í		
PDTINFLECT	molekuly	ylukelom	molekul y		
PDTINFLECT	moravských	hcýksvarom	morav sk ých		
PDTINFLECT	motivy	yvitom	motiv y		
PDTINFLECT	mozkové	évokzom	mozk ov é		
PDTINFLECT	mozkových	hcývokzom	mozk ov ých		
PDTINFLECT	mrtvých	hcývtrm	mrtv ých		
PDTINFLECT	mudr	rdum	m u dr		
PDTINFLECT	mutací	ícatum	mut ac í		
PDTINFLECT	mužstva	avtsžum	muž stv a		
PDTINFLECT	mužstvu	uvtsžum	muž stv u		
PDTINFLECT	nabídkou	uokdíban	na bíd k ou		
PDTINFLECT	nabízí	ízíban	na bíz í		
PDTINFLECT	nábytku	uktybán	ná byt k u		
PDTINFLECT	nacházejí	íjezáhcan	na cház ej í		
PDTINFLECT	nachází	ízáhcan	na cház í		
PDTINFLECT	nahradí	ídarhan	na hrad í		
PDTINFLECT	náhradní	índarhán	ná hrad n í		
PDTINFLECT	nájemce	ecmeján	ná jem c e		
PDTINFLECT	nájmu	umján	ná jm u		
PDTINFLECT	nákupy	ypukán	ná kup y		
PDTINFLECT	námitky	yktimán	ná mit k y		
PDTINFLECT	námořní	ínřomán	ná moř n í		
PDTINFLECT	nápojů	ůjopán	ná poj ů		
PDTINFLECT	napříště	ětšířpan	na příšt ě		
PDTINFLECT	nařízení	ínezířan	na říz en í		
PDTINFLECT	náročné	énčorán	ná roč n é		
PDTINFLECT	národa	adorán	ná rod a		
PDTINFLECT	narodil	lidoran	na rod i l		
PDTINFLECT	národnosti	itsondorán	ná rod n ost i		
PDTINFLECT	národů	ůdorán	ná rod ů		
PDTINFLECT	narození	ínezoran	na roz en í		
PDTINFLECT	nasazení	ínezasan	na saz en í		
PDTINFLECT	následujícím	mícíjudelsán	ná sled uj íc ím		
PDTINFLECT	nastal	latsan	na sta l		
PDTINFLECT	nastoupí	ípuotsan	na stoup í		
PDTINFLECT	nástupce	ecputsán	ná stup c e		
